ID_CLIENT;DATE_ENTREE;NOM;PAYS;SEXE;AGE;MEMBRE_ACTIF
15651103;2011-01-01 00:00:00;Sal;Espagne;F;69;Yes
15776936;2013-05-01 00:00:00;Whitworth;France;H;40;Yes
15704681;2018-02-01 00:00:00;Yeh;Allemagne;H;37;Yes
15734311;2017-01-01 00:00:00;Hamilton;France;F;27;Yes
15669899;2013-03-01 00:00:00;Fitts;Allemagne;F;45;No
15718673;2010-06-01 00:00:00;Mirams;Espagne;F;33;No
15648800;2012-04-01 00:00:00;Paterson;Allemagne;F;21;No
15599869;2019-03-01 00:00:00;Dyson;Espagne;F;29;Yes
15632793;2011-01-01 00:00:00;Wilkinson;France;F;29;Yes
15579891;2016-06-01 00:00:00;Milani;France;H;52;Yes
15757865;2013-04-01 00:00:00;Powell;France;H;62;Yes
15590606;2011-05-01 00:00:00;Saunders;France;H;41;No
15749964;2016-06-01 00:00:00;Jones;France;F;27;No
15789753;2014-01-01 00:00:00;Millar;France;H;40;Yes
15641733;2015-02-01 00:00:00;Mishina;France;F;34;No
15737509;2012-05-01 00:00:00;Morrison;Espagne;H;34;No
15575623;2010-03-01 00:00:00;Simpson;France;F;31;No
15620443;2014-01-01 00:00:00;Fiorentino;France;F;81;Yes
15569452;2017-06-01 00:00:00;Butler;Allemagne;F;58;Yes
15588854;2017-03-01 00:00:00;Wu;France;F;31;Yes
15771942;2011-02-01 00:00:00;Tikhonov;Allemagne;F;46;No
15707199;2020-06-01 00:00:00;Cooper;France;H;36;No
15721047;2019-03-01 00:00:00;Ansell;Allemagne;H;37;No
15685536;2015-02-01 00:00:00;Chu;France;F;34;Yes
15634891;2013-05-01 00:00:00;Jamison;Allemagne;F;43;No
15682541;2014-06-01 00:00:00;Hartley;Espagne;F;36;No
15735346;2010-03-01 00:00:00;Wallace;Allemagne;F;119;Yes
15614215;2014-06-01 00:00:00;Oguejiofor;France;H;53;Yes
15783029;2013-02-01 00:00:00;Monaldo;France;H;34;Yes
15807120;2017-02-01 00:00:00;Oluchukwu;Allemagne;F;52;No
15569917;2014-02-01 00:00:00;Obijiaku;Espagne;H;30;No
15616454;2012-03-01 00:00:00;Davidson;Allemagne;F;34;Yes
15583736;2016-06-01 00:00:00;Shih;Allemagne;H;36;No
15665460;2019-06-01 00:00:00;Isayeva;Espagne;F;67;Yes
15632324;2013-01-01 00:00:00;Pisani;France;H;59;Yes
15652289;2016-03-01 00:00:00;Williams;France;H;47;No
15755241;2018-05-01 00:00:00;Rahman;France;F;52;Yes
15804516;2018-02-01 00:00:00;Builder;France;H;38;No
15779267;2015-05-01 00:00:00;Onyemere;France;H;47;No
15699515;2013-02-01 00:00:00;Manfrin;Allemagne;H;33;Yes
15694366;2018-06-01 00:00:00;Hou;Allemagne;H;42;Yes
15638513;2013-06-01 00:00:00;Palermo;France;F;40;No
15679961;2013-01-01 00:00:00;Davidson;Espagne;H;46;Yes
15789874;2017-01-01 00:00:00;Wang;France;F;29;No
15770101;2014-05-01 00:00:00;Millar;Allemagne;H;43;Yes
15750335;2020-06-01 00:00:00;Paterson;Allemagne;H;43;No
15779947;2014-01-01 00:00:00;Thomas;Espagne;F;28;No
15591130;2014-04-01 00:00:00;Medvedev;Espagne;F;29;Yes
15792649;2011-05-01 00:00:00;Patterson;Espagne;F;31;No
15682421;2018-02-01 00:00:00;Talbot;France;F;30;Yes
15653595;2014-06-01 00:00:00;Ts'ai;France;H;51;Yes
15599829;2010-05-01 00:00:00;Padovesi;France;F;35;Yes
15783541;2015-02-01 00:00:00;Fomina;France;H;31;Yes
15784124;2018-05-01 00:00:00;Emenike;Allemagne;H;41;No
15670702;2018-06-01 00:00:00;Smith;France;H;37;Yes
15739997;2018-01-01 00:00:00;Capon;France;F;23;Yes
15604304;2016-01-01 00:00:00;Perry;Allemagne;F;112;Yes
15742297;2018-03-01 00:00:00;Sinclair;France;H;35;Yes
15780925;2019-04-01 00:00:00;Tretyakova;France;H;37;Yes
15785326;2015-05-01 00:00:00;Randall;Espagne;F;35;No
15630551;2018-04-01 00:00:00;Forbes;France;H;33;Yes
15767681;2011-02-01 00:00:00;Smalley;Espagne;H;34;Yes
15725511;2017-01-01 00:00:00;Wallace;France;F;31;Yes
15669410;2012-05-01 00:00:00;Yevdokimova;France;H;30;No
15625632;2017-02-01 00:00:00;Philip;France;H;36;Yes
15742824;2013-04-01 00:00:00;Isayeva;Allemagne;H;42;No
15773071;2014-03-01 00:00:00;Serena;Espagne;F;33;Yes
15714355;2012-03-01 00:00:00;Sinclair;Allemagne;H;32;Yes
15591577;2017-01-01 00:00:00;Moran;France;H;35;Yes
15593773;2017-06-01 00:00:00;Olejuru;Espagne;H;35;No
15720354;2016-01-01 00:00:00;Knowles;France;H;71;Yes
15766683;2014-03-01 00:00:00;Coombes;Allemagne;H;36;No
15790336;2014-03-01 00:00:00;Tokareva;Allemagne;H;36;No
15640078;2015-03-01 00:00:00;Chambers;Allemagne;F;39;No
15630698;2011-04-01 00:00:00;Hay;France;F;55;Yes
15796496;2012-04-01 00:00:00;Trevisani;France;F;31;No
15796114;2013-06-01 00:00:00;Phelps;France;F;34;No
15765461;2017-01-01 00:00:00;Giles;Espagne;H;47;No
15784218;2020-03-01 00:00:00;Mason;Espagne;H;38;Yes
15577107;2014-04-01 00:00:00;Milne;Espagne;F;22;Yes
15718773;2020-06-01 00:00:00;Pisano;France;F;32;No
15757310;2014-04-01 00:00:00;Otitodilichukwu;Allemagne;H;67;Yes
15581115;2011-04-01 00:00:00;Middleton;France;F;39;No
15739292;2011-01-01 00:00:00;Gorshkov;Allemagne;H;31;Yes
15693817;2015-02-01 00:00:00;Ferrari;Espagne;H;28;No
15650288;2014-05-01 00:00:00;Summers;Allemagne;H;35;No
15626143;2018-02-01 00:00:00;Talbot;France;H;37;Yes
15609475;2013-06-01 00:00:00;Ricci;Espagne;F;39;Yes
15804771;2016-02-01 00:00:00;Velazquez;France;H;51;Yes
15681924;2018-03-01 00:00:00;Ekwueme;Allemagne;H;38;No
15631871;2013-01-01 00:00:00;Kelly;Allemagne;F;57;Yes
15635197;2015-02-01 00:00:00;Glover;Allemagne;H;26;Yes
15779174;2018-01-01 00:00:00;Young;France;F;36;Yes
15776128;2014-05-01 00:00:00;Hs?;France;F;44;No
15606274;2014-04-01 00:00:00;Lori;Allemagne;H;38;Yes
15645059;2012-02-01 00:00:00;Crace;France;F;28;No
15595917;2019-01-01 00:00:00;Mackay;France;F;35;Yes
15663252;2011-06-01 00:00:00;Olisanugo;Espagne;F;32;Yes
15678374;2015-05-01 00:00:00;Colombo;France;F;59;Yes
15576990;2015-01-01 00:00:00;Taplin;Allemagne;F;25;No
15780835;2019-02-01 00:00:00;Liang;Allemagne;F;26;Yes
15706021;2019-06-01 00:00:00;Buley;France;F;34;No
15609176;2015-05-01 00:00:00;Cawthorne;France;F;32;Yes
15665695;2016-02-01 00:00:00;Potter;France;F;49;Yes
15629187;2012-05-01 00:00:00;Titheradge;France;H;38;No
15591135;2018-03-01 00:00:00;Forster;France;H;37;No
15725509;2015-06-01 00:00:00;Otutodilinna;Allemagne;H;30;Yes
15793585;2012-05-01 00:00:00;Anderson;France;H;35;Yes
15624729;2020-03-01 00:00:00;Tsao;France;H;27;No
15704168;2012-01-01 00:00:00;Ting;Allemagne;H;38;No
15620398;2015-05-01 00:00:00;Mitchell;Espagne;F;34;No
15613337;2018-06-01 00:00:00;Gallo;France;H;47;Yes
15684469;2018-03-01 00:00:00;Hsiung;Allemagne;H;32;No
15784918;2018-02-01 00:00:00;Brown;Allemagne;H;35;Yes
15630920;2018-05-01 00:00:00;Du Cane;France;H;34;No
15609758;2013-03-01 00:00:00;Geoghegan;France;F;45;No
15718780;2016-04-01 00:00:00;Cox;Espagne;F;32;Yes
15787529;2020-06-01 00:00:00;Gray;Espagne;H;38;No
15656263;2015-04-01 00:00:00;Teng;Espagne;H;29;No
15806570;2016-02-01 00:00:00;Y?an;France;F;53;No
15592736;2015-06-01 00:00:00;Lucchese;Allemagne;H;54;No
15710825;2013-05-01 00:00:00;Ch'en;Espagne;H;31;No
15641389;2016-01-01 00:00:00;Shen;Allemagne;H;48;No
15726631;2014-05-01 00:00:00;Hilton;France;F;39;Yes
15676404;2019-05-01 00:00:00;Kirillov;France;F;50;No
15732672;2014-04-01 00:00:00;Stewart;Espagne;H;35;Yes
15689492;2019-02-01 00:00:00;Benjamin;Allemagne;H;41;Yes
15707696;2015-01-01 00:00:00;Lu;Espagne;F;28;Yes
15620577;2016-05-01 00:00:00;Wood;France;H;45;Yes
15809279;2012-04-01 00:00:00;Wallace;France;H;45;Yes
15633650;2012-04-01 00:00:00;Woods;Allemagne;F;41;Yes
15694644;2014-06-01 00:00:00;Wood;Espagne;F;43;Yes
15628824;2015-01-01 00:00:00;Burton;France;F;37;Yes
15734578;2019-02-01 00:00:00;Craig;France;F;53;Yes
15724099;2014-03-01 00:00:00;Udinese;France;H;26;Yes
15758050;2016-02-01 00:00:00;Madukwe;Espagne;H;37;No
15743040;2018-02-01 00:00:00;Kuznetsova;Allemagne;H;41;Yes
15566958;2013-03-01 00:00:00;Li Fonti;Espagne;H;39;Yes
15624592;2012-05-01 00:00:00;Tan;France;H;31;Yes
15596808;2016-04-01 00:00:00;Maclean;Espagne;H;33;No
15654463;2016-06-01 00:00:00;Moore;France;H;34;No
15789432;2014-04-01 00:00:00;Mazzanti;France;H;33;No
15696605;2016-06-01 00:00:00;Angelo;France;H;49;No
15776211;2014-05-01 00:00:00;Toscani;France;F;34;Yes
15621083;2014-04-01 00:00:00;Douglas;France;H;57;Yes
15597309;2013-02-01 00:00:00;Howell;Espagne;H;36;No
15752956;2014-01-01 00:00:00;Stanley;Espagne;H;29;Yes
15661507;2014-03-01 00:00:00;Muldrow;Espagne;H;45;No
15749068;2011-06-01 00:00:00;Nickson;France;F;40;No
15611331;2019-01-01 00:00:00;Niu;France;F;46;Yes
15791111;2018-01-01 00:00:00;Fink;France;F;47;No
15756148;2018-03-01 00:00:00;Nnanna;Espagne;H;45;Yes
15793856;2017-02-01 00:00:00;Abdulov;Espagne;F;36;Yes
15782454;2016-01-01 00:00:00;Hancock;France;H;49;Yes
15738588;2018-01-01 00:00:00;Nebechi;Allemagne;F;37;No
15771483;2014-03-01 00:00:00;Arnold;France;H;40;Yes
15774510;2016-03-01 00:00:00;Tien;France;F;31;Yes
15686776;2014-05-01 00:00:00;Rossi;France;F;32;No
15773906;2016-01-01 00:00:00;Doherty;France;H;38;No
15602979;2019-01-01 00:00:00;Lin;France;H;29;No
15651900;2019-06-01 00:00:00;Bergamaschi;Allemagne;F;53;No
15724307;2010-01-01 00:00:00;Mitchell;France;H;76;Yes
15575002;2016-05-01 00:00:00;Ferguson;France;H;29;No
15624993;2013-01-01 00:00:00;Chiang;France;F;36;Yes
15761168;2016-04-01 00:00:00;Manna;France;F;38;No
15625819;2013-01-01 00:00:00;Arnold;France;F;38;No
15698028;2019-05-01 00:00:00;Duncan;France;F;41;No
15792565;2013-03-01 00:00:00;Duncan;France;F;46;Yes
15727361;2019-06-01 00:00:00;Chiemela;France;F;51;Yes
15802585;2012-04-01 00:00:00;Pisani;France;F;41;Yes
15672374;2012-06-01 00:00:00;Pai;France;H;52;No
15678210;2015-05-01 00:00:00;Robson;France;H;38;Yes
15729582;2017-02-01 00:00:00;Fu;Allemagne;H;48;No
15807593;2013-02-01 00:00:00;Berry;Espagne;F;36;No
15683618;2017-04-01 00:00:00;Dyer;France;F;35;Yes
15642093;2013-03-01 00:00:00;Piccio;France;H;30;No
15683522;2018-02-01 00:00:00;Kennedy;Allemagne;F;37;Yes
15804211;2017-06-01 00:00:00;Oluchukwu;France;H;36;Yes
15609558;2015-06-01 00:00:00;McDonald;Allemagne;F;47;Yes
15682528;2015-05-01 00:00:00;Cremonesi;France;H;33;Yes
15692207;2014-04-01 00:00:00;Ingle;France;F;53;Yes
15786789;2014-06-01 00:00:00;Ni;France;F;29;Yes
15659843;2014-03-01 00:00:00;Li;France;F;46;No
15692577;2010-05-01 00:00:00;Tomlinson;Allemagne;F;38;No
15761294;2012-01-01 00:00:00;Manna;Allemagne;F;56;No
15653110;2012-05-01 00:00:00;Chan;France;H;42;No
15595991;2012-06-01 00:00:00;Hsiung;France;H;54;Yes
15726791;2018-02-01 00:00:00;Nuttall;Espagne;F;45;Yes
15609899;2016-01-01 00:00:00;Obiora;Espagne;H;37;No
15627876;2011-05-01 00:00:00;Pavlova;Espagne;F;47;No
15715184;2016-01-01 00:00:00;Capon;Espagne;F;109;No
15632826;2017-06-01 00:00:00;Tardent;France;H;38;No
15640686;2015-05-01 00:00:00;Greco;France;H;46;No
15782879;2018-06-01 00:00:00;Lang;France;H;40;Yes
15814772;2016-06-01 00:00:00;Adams;Allemagne;H;49;Yes
15583049;2013-04-01 00:00:00;Wallace;Allemagne;F;34;Yes
15711299;2012-01-01 00:00:00;Wilson;Allemagne;F;52;Yes
15733138;2015-02-01 00:00:00;Paterson;Allemagne;H;42;Yes
15593295;2014-04-01 00:00:00;Greathouse;France;H;57;Yes
15690134;2017-02-01 00:00:00;Hughes;Allemagne;F;42;Yes
15806709;2014-03-01 00:00:00;Hao;Allemagne;H;33;No
15755262;2017-02-01 00:00:00;McDonald;Espagne;F;41;No
15748381;2014-06-01 00:00:00;Gorbunov;France;F;29;Yes
15771857;2013-05-01 00:00:00;Philipp;Espagne;H;39;Yes
15733111;2014-05-01 00:00:00;Yeh;Espagne;H;32;Yes
15799384;2012-05-01 00:00:00;Collier;France;H;33;No
15745455;2016-03-01 00:00:00;Navarrete;Allemagne;H;62;Yes
15708714;2014-03-01 00:00:00;Santiago;France;F;33;No
15595388;2010-05-01 00:00:00;Yeh;France;F;30;Yes
15570947;2013-01-01 00:00:00;Bruny;Espagne;F;29;Yes
15571284;2020-06-01 00:00:00;Elmore;Allemagne;H;32;Yes
15569187;2011-02-01 00:00:00;Fleming;Espagne;H;35;No
15756425;2013-03-01 00:00:00;Barnes;France;H;30;No
15731744;2018-05-01 00:00:00;Carslaw;France;H;30;Yes
15786418;2014-03-01 00:00:00;Chiu;France;F;20;Yes
15700476;2011-01-01 00:00:00;Azubuike;Allemagne;H;41;Yes
15584288;2014-01-01 00:00:00;Hung;France;F;33;Yes
15738448;2017-03-01 00:00:00;Sanford;Allemagne;F;25;No
15775131;2011-04-01 00:00:00;Bartlett;Espagne;H;32;Yes
15675964;2011-06-01 00:00:00;Chukwukadibia;France;F;45;Yes
15580148;2015-03-01 00:00:00;Welch;Allemagne;H;40;No
15619935;2011-05-01 00:00:00;Vanmeter;Espagne;F;59;Yes
15740494;2017-06-01 00:00:00;Cameron;France;F;33;No
15755223;2013-02-01 00:00:00;Tseng;Allemagne;H;53;No
15733014;2010-05-01 00:00:00;Nolan;France;F;62;Yes
15687752;2018-03-01 00:00:00;Griffin;France;H;30;Yes
15668058;2012-01-01 00:00:00;Chinwendu;Allemagne;H;35;No
15697045;2011-03-01 00:00:00;Pisani;Espagne;F;35;Yes
15675896;2013-04-01 00:00:00;Gough;Allemagne;F;42;Yes
15799300;2020-03-01 00:00:00;Kao;Allemagne;H;31;No
15762927;2014-06-01 00:00:00;Sung;Allemagne;F;36;No
15625311;2013-02-01 00:00:00;Dickinson;Allemagne;F;41;Yes
15687903;2012-05-01 00:00:00;Okonkwo;France;F;29;No
15582892;2018-02-01 00:00:00;Scott;France;H;46;Yes
15667417;2011-05-01 00:00:00;Tao;France;H;33;No
15734892;2016-03-01 00:00:00;Fennell;Espagne;H;37;Yes
15669411;2014-03-01 00:00:00;Muse;Allemagne;F;52;No
15586517;2015-02-01 00:00:00;Toscano;France;H;32;Yes
15578603;2019-02-01 00:00:00;Alexeieva;Allemagne;F;54;No
15705009;2012-06-01 00:00:00;Cartwright;France;F;134;No
15578006;2010-05-01 00:00:00;Yao;France;F;85;Yes
15732791;2015-04-01 00:00:00;Davide;Allemagne;H;32;Yes
15787222;2019-05-01 00:00:00;Ch'in;Allemagne;H;28;Yes
15654577;2015-01-01 00:00:00;Alexeeva;Allemagne;H;54;No
15643635;2015-03-01 00:00:00;Robertson;Espagne;H;32;No
15699772;2017-01-01 00:00:00;Barclay;Allemagne;F;40;No
15711602;2017-02-01 00:00:00;Lowrie;France;F;36;Yes
15655648;2018-06-01 00:00:00;Bock;France;F;25;No
15724876;2015-02-01 00:00:00;McGregor;France;F;38;Yes
15655952;2018-02-01 00:00:00;Burke;France;H;47;Yes
15753362;2017-06-01 00:00:00;Evdokimov;Espagne;H;60;Yes
15750874;2017-03-01 00:00:00;Onyemere;France;H;31;Yes
15757759;2013-06-01 00:00:00;Okwuoma;Espagne;F;28;No
15703354;2018-05-01 00:00:00;Aksenov;France;F;33;No
15712596;2016-05-01 00:00:00;Huang;France;H;31;No
15573769;2013-01-01 00:00:00;Fiorentini;France;F;24;No
15812628;2012-06-01 00:00:00;Dodd;Allemagne;F;38;No
15799156;2012-04-01 00:00:00;Okwuadigbo;Espagne;H;38;No
15665158;2019-05-01 00:00:00;Chukwuemeka;Espagne;H;27;Yes
15727041;2013-02-01 00:00:00;Fiorentini;France;H;71;Yes
15660535;2015-05-01 00:00:00;Avent;France;F;47;Yes
15722692;2017-06-01 00:00:00;Kazakova;France;H;38;No
15784323;2013-01-01 00:00:00;Gallo;France;F;21;No
15619494;2011-03-01 00:00:00;Abdulov;Allemagne;F;31;Yes
15638730;2020-04-01 00:00:00;Macleod;France;F;21;Yes
15775756;2012-01-01 00:00:00;Alexandrova;Allemagne;H;33;No
15631170;2017-05-01 00:00:00;Clements;France;H;45;Yes
15751336;2017-01-01 00:00:00;Yao;Espagne;H;30;Yes
15630113;2016-03-01 00:00:00;Morphett;Espagne;H;35;Yes
15619608;2010-03-01 00:00:00;Ojiofor;Allemagne;F;50;No
15751445;2014-02-01 00:00:00;Chikwado;Allemagne;F;52;Yes
15722212;2012-01-01 00:00:00;Edmondstone;France;F;41;No
15682523;2019-06-01 00:00:00;Chigozie;France;H;20;Yes
15773221;2012-04-01 00:00:00;Harris;Espagne;H;43;No
15574169;2020-03-01 00:00:00;Trevisano;Allemagne;F;32;No
15807003;2010-05-01 00:00:00;Jennings;France;H;32;No
15629739;2012-04-01 00:00:00;Hartley;Allemagne;F;31;Yes
15794414;2014-02-01 00:00:00;Forbes;Espagne;H;46;Yes
15568748;2014-01-01 00:00:00;Poole;Allemagne;H;45;Yes
15595071;2011-03-01 00:00:00;Ramos;France;H;22;Yes
15680430;2016-04-01 00:00:00;Ajuluchukwu;Allemagne;F;49;No
15722583;2014-02-01 00:00:00;Benjamin;Espagne;F;29;Yes
15794276;2017-02-01 00:00:00;Steele;France;F;64;Yes
15777060;2016-05-01 00:00:00;Olszewski;France;F;33;No
15813718;2016-01-01 00:00:00;Kirillova;Espagne;H;45;No
15726484;2013-03-01 00:00:00;Pollard;France;H;37;Yes
15766183;2018-04-01 00:00:00;Ferguson;Allemagne;H;76;Yes
15668629;2018-03-01 00:00:00;Saunders;Espagne;H;44;No
15714981;2016-03-01 00:00:00;Sabbatini;France;H;37;Yes
15682995;2019-03-01 00:00:00;Azuka;France;F;32;No
15779581;2017-01-01 00:00:00;Bottrill;Espagne;F;43;Yes
15727317;2019-02-01 00:00:00;Brady;Allemagne;F;49;No
15709846;2019-01-01 00:00:00;Yeh;France;F;39;No
15678720;2013-02-01 00:00:00;Evans;France;F;44;Yes
15655464;2017-01-01 00:00:00;Combes;France;F;67;Yes
15623277;2012-02-01 00:00:00;Ross;France;F;30;Yes
15653347;2019-06-01 00:00:00;Chiu;Espagne;H;47;No
15568963;2018-03-01 00:00:00;Naquin;Allemagne;H;34;No
15707025;2015-06-01 00:00:00;Fang;Espagne;F;31;Yes
15758306;2014-04-01 00:00:00;T'an;France;H;32;Yes
15759381;2013-06-01 00:00:00;Johnson;Espagne;H;61;Yes
15581539;2017-05-01 00:00:00;Atkinson;Espagne;H;37;No
15785170;2020-02-01 00:00:00;Neal;Allemagne;F;32;No
15675926;2013-05-01 00:00:00;Ardis;Allemagne;H;34;No
15690673;2014-02-01 00:00:00;Cameron;France;F;39;No
15671256;2019-01-01 00:00:00;Macartney;France;F;35;No
15775206;2010-03-01 00:00:00;Hunter;France;H;37;No
15589431;2019-06-01 00:00:00;Pedder;Allemagne;H;47;Yes
15676513;2012-01-01 00:00:00;Burns;Allemagne;H;35;No
15566790;2012-06-01 00:00:00;McIntyre;France;H;28;Yes
15771636;2020-03-01 00:00:00;Marshall;Espagne;F;36;No
15636590;2019-03-01 00:00:00;Pisano;France;H;46;Yes
15741181;2014-05-01 00:00:00;Ndubuagha;France;H;41;Yes
15607986;2010-02-01 00:00:00;Nnamutaezinwa;France;H;40;Yes
15813640;2013-02-01 00:00:00;Shih;France;F;40;No
15709639;2015-04-01 00:00:00;Wilson;France;F;22;Yes
15580956;2016-02-01 00:00:00;McNess;Allemagne;F;43;Yes
15815656;2011-06-01 00:00:00;Hopkins;Allemagne;F;39;Yes
15785547;2012-01-01 00:00:00;Slye;France;H;28;No
15734461;2018-03-01 00:00:00;Brooks;Allemagne;H;31;Yes
15614103;2012-05-01 00:00:00;Colombo;Allemagne;H;42;Yes
15627484;2015-01-01 00:00:00;Obielumani;France;F;47;No
15660646;2017-05-01 00:00:00;Fanucci;France;H;35;No
15659305;2012-04-01 00:00:00;Webster;Allemagne;H;19;Yes
15782630;2015-05-01 00:00:00;Genovese;France;H;35;No
15716186;2018-02-01 00:00:00;Richardson;France;F;38;No
15790254;2019-04-01 00:00:00;Wood;Espagne;H;50;Yes
15736397;2019-06-01 00:00:00;Wang;France;H;23;No
15796612;2019-03-01 00:00:00;Ch'ang;France;F;31;No
15619238;2012-02-01 00:00:00;Allan;Espagne;H;29;No
15650591;2010-02-01 00:00:00;Calabrese;Allemagne;H;50;Yes
15623202;2010-03-01 00:00:00;Maslov;Allemagne;F;39;No
15609823;2012-02-01 00:00:00;Chieloka;Espagne;F;34;No
15590241;2011-06-01 00:00:00;Chuang;Espagne;F;34;No
15783097;2014-06-01 00:00:00;Lombardo;Allemagne;H;27;No
15612667;2020-05-01 00:00:00;Bird;Espagne;H;42;No
15792868;2019-05-01 00:00:00;Mickey;France;H;69;No
15713949;2019-03-01 00:00:00;Woods;France;H;40;No
15733581;2011-03-01 00:00:00;Duncan;Allemagne;H;32;No
15670205;2015-02-01 00:00:00;Boyd;Allemagne;F;41;No
15671137;2019-02-01 00:00:00;MacDonald;France;F;52;Yes
15810826;2014-05-01 00:00:00;Chiekwugo;France;H;36;No
15814430;2011-03-01 00:00:00;Ma;Espagne;H;41;No
15804064;2018-01-01 00:00:00;Docherty;France;F;35;Yes
15770291;2012-02-01 00:00:00;Allan;France;F;29;No
15568088;2017-06-01 00:00:00;Jamieson;Allemagne;H;44;No
15612478;2010-03-01 00:00:00;Somadina;France;H;51;No
15700223;2016-06-01 00:00:00;Steiner;France;H;48;Yes
15678412;2012-05-01 00:00:00;Nwankwo;France;F;45;No
15568519;2011-02-01 00:00:00;Wood;France;H;41;No
15637110;2010-01-01 00:00:00;McCulloch;Espagne;F;35;No
15750778;2018-01-01 00:00:00;Ponomarev;France;F;60;Yes
15707242;2015-06-01 00:00:00;Ibeamaka;Espagne;H;40;No
15665861;2017-06-01 00:00:00;Avdeev;Espagne;H;44;Yes
15723216;2018-03-01 00:00:00;Greco;Allemagne;H;33;Yes
15569050;2014-06-01 00:00:00;Farrell;France;H;45;No
15566378;2015-02-01 00:00:00;Tillman;France;H;48;Yes
15715117;2014-02-01 00:00:00;Peel;France;F;39;No
15700540;2018-04-01 00:00:00;Barrera;Allemagne;F;38;No
15705113;2014-02-01 00:00:00;P'an;Espagne;H;34;No
15793842;2018-05-01 00:00:00;Krichauff;France;F;34;No
15625592;2018-05-01 00:00:00;Sal;France;H;26;Yes
15808228;2014-03-01 00:00:00;Tuan;Espagne;F;44;Yes
15650018;2012-05-01 00:00:00;Chen;France;F;43;No
15750921;2015-02-01 00:00:00;Monds;France;H;37;Yes
15616929;2015-01-01 00:00:00;De Luca;Espagne;H;62;Yes
15772781;2017-06-01 00:00:00;Ball;France;F;51;Yes
15730038;2015-06-01 00:00:00;Docherty;France;F;23;No
15611947;2017-02-01 00:00:00;Banks;France;H;34;No
15784676;2014-01-01 00:00:00;Fanucci;France;H;51;No
15565891;2012-05-01 00:00:00;Dipietro;France;H;39;No
15768574;2019-02-01 00:00:00;Anderson;Espagne;H;58;Yes
15582090;2016-02-01 00:00:00;Iroawuchi;Espagne;F;36;No
15728523;2015-06-01 00:00:00;Rizzo;France;H;41;Yes
15745201;2016-05-01 00:00:00;Frewin;France;F;43;Yes
15741385;2011-05-01 00:00:00;Gallop;Allemagne;H;45;Yes
15749671;2014-01-01 00:00:00;K?;France;H;35;Yes
15619016;2015-06-01 00:00:00;McMinn;Allemagne;H;46;Yes
15622454;2020-03-01 00:00:00;Zaitsev;Espagne;H;28;Yes
15777923;2014-06-01 00:00:00;Johnston;France;F;45;Yes
15731865;2019-01-01 00:00:00;Unwin;France;H;27;No
15734085;2015-02-01 00:00:00;Crocker;Allemagne;H;24;Yes
15744614;2011-01-01 00:00:00;Feng;France;H;37;Yes
15750772;2014-03-01 00:00:00;Walker;France;F;38;Yes
15788539;2017-02-01 00:00:00;Foxall;France;F;34;No
15749167;2017-01-01 00:00:00;Fisk;France;H;35;Yes
15690456;2013-05-01 00:00:00;Yudina;Allemagne;F;32;Yes
15609299;2014-02-01 00:00:00;Chamberlain;France;H;29;No
15685309;2013-02-01 00:00:00;Souter;France;F;35;Yes
15702138;2017-03-01 00:00:00;Swift;France;F;22;No
15805260;2018-04-01 00:00:00;Wood;Allemagne;F;56;No
15757895;2014-05-01 00:00:00;Martin;Allemagne;H;30;Yes
15791102;2011-04-01 00:00:00;Mai;Allemagne;H;41;Yes
15612358;2011-04-01 00:00:00;Christie;Allemagne;H;35;Yes
15689176;2017-03-01 00:00:00;Fabro;France;H;46;Yes
15702919;2014-05-01 00:00:00;Collins;Allemagne;H;30;No
15706185;2015-04-01 00:00:00;Clements;Allemagne;H;47;Yes
15719793;2015-04-01 00:00:00;Watson;Espagne;H;62;Yes
15613712;2019-04-01 00:00:00;Boag;Espagne;H;34;No
15733904;2011-01-01 00:00:00;McDonald;France;H;32;No
15718231;2020-02-01 00:00:00;Gregory;France;H;28;Yes
15778915;2013-03-01 00:00:00;Harris;France;F;32;Yes
15668283;2011-06-01 00:00:00;Gardiner;France;H;48;No
15771573;2011-03-01 00:00:00;Okagbue;Allemagne;F;39;Yes
15642655;2019-03-01 00:00:00;Savage;Espagne;H;33;No
15760865;2013-01-01 00:00:00;Fan;Allemagne;F;48;No
15572657;2012-01-01 00:00:00;H?;France;H;29;Yes
15665402;2015-02-01 00:00:00;Panicucci;Espagne;H;73;Yes
15771535;2011-02-01 00:00:00;Tsui;Espagne;F;37;No
15569446;2012-06-01 00:00:00;Tu;France;F;34;No
15627971;2012-03-01 00:00:00;Coates;France;F;32;No
15696703;2017-02-01 00:00:00;Dean;Allemagne;H;27;No
15726556;2014-01-01 00:00:00;Macgroarty;Allemagne;F;26;No
15810807;2011-04-01 00:00:00;Alekseeva;France;F;43;No
15666166;2020-05-01 00:00:00;Pettry;France;F;74;Yes
15769312;2010-01-01 00:00:00;Forbes;Espagne;H;126;Yes
15758362;2011-02-01 00:00:00;Williamson;France;F;41;Yes
15615896;2012-01-01 00:00:00;Chienezie;Espagne;H;39;No
15709474;2017-04-01 00:00:00;Macnamara;Allemagne;F;57;Yes
15775116;2017-05-01 00:00:00;Anderson;France;H;31;No
15578908;2020-01-01 00:00:00;Todd;Espagne;F;32;Yes
15601688;2012-04-01 00:00:00;Piccio;France;H;28;No
15687421;2011-03-01 00:00:00;Highland;Espagne;H;67;No
